timestamp,queries_num,queries_requested,errors_occurred,iter_errors_occurred,average_latency,99_9_latency_percentile,mean_rate,one_minute_rate,five_minute_rate,fifteen_minute_rate,total_connections,connection_timeouts,requests_timeouts,count,min,max,mean,std_dev,median,75th_percentile,95th_percentile,98th_percentile,99th_percentile,99_9th_percentile,d_min,d_max,d_mean,d_std_dev,d_median,d_75th_percentile,d_95th_percentile,d_98th_percentile,d_99th_percentile,d_99_9th_percentile,w_min,w_max,w_mean,w_std_dev,w_median,w_75th_percentile,w_95th_percentile,w_98th_percentile,w_99th_percentile,w_99_9th_percentile
1770417444,144267,0,0,0,4,4,7.441785414250834,7.495835742925447,7.499163246366511,7.499645712678542,2,1108,0,144267,2,384,4.237767472810841,8.353913971418967,4,4,5,8,16,149,3,28,3.4335281227173136,0.8128494287166024,3,4,4,4,4,5,3,28,3.6266666666666665,1.4993718491518324,4,4,4,4,4,28
1770417445,144274,0,0,0,4,4,7.441762893590999,7.495835742925447,7.499163246366511,7.499645712678542,2,1108,0,144274,2,384,4.237728211597387,8.353713919321114,4,4,5,8,16,149,3,28,3.433515482695812,0.812196697278415,3,4,4,4,4,5,3,28,3.6233333333333335,1.4996506467942206,4,4,4,4,4,28
1770417446,144282,0,0,0,4,4,7.44179160045063,7.495835742925447,7.499163246366511,7.499645712678542,2,1108,0,144282,2,384,4.237687306801966,8.353484956281262,4,4,5,8,16,149,3,28,3.433708681438433,0.8114711362261993,3,4,4,4,4,5,3,28,3.6299999999999994,1.4990855629628395,4,4,4,4,4,28
1770417447,144290,0,0,0,4,4,7.441820429248825,7.495835742925447,7.499163246366511,7.499645712678542,2,1108,0,144289,2,384,4.2376480535591865,8.35328493514505,4,4,5,8,16,149,3,28,3.4336956521739155,0.8108243569708123,3,4,4,4,4,5,3,28,3.6366666666666676,1.498490507664549,4,4,4,4,4,28
1770417448,144297,0,0,0,4,4,7.441797673485124,7.495835742925447,7.499163246366511,7.499645712678542,2,1108,0,144297,2,384,4.237627947912995,8.35305417162555,4,4,5,8,16,149,3,28,3.434971098265898,0.8101931927911099,3,4,4,4,4,5,3,28,3.66,1.4961712562717029,4,4,4,4,4,28
1770417449,144304,0,0,0,4,4,7.441826279757368,7.504164257074544,7.500829931305421,7.500201690683663,2,1108,0,144304,2,384,4.237602561259574,8.352852957707855,4,4,5,8,16,149,3,28,3.4356756756756774,0.8096097549672796,3,4,4,4,4,5,3,28,3.666666666666668,1.4954408603412401,4,4,4,4,4,28
1770417450,144312,0,0,0,4,4,7.441803481261694,7.504164257074544,7.500829931305421,7.500201690683663,2,1108,0,144312,2,384,4.237589389655756,8.352622447783501,4,4,5,8,16,149,3,28,3.437297879985629,0.8094535970822763,3,4,4,4,4,5,3,28,3.6833333333333327,1.4957203907079313,4,4,4,4,4.6633333333332985,28
1770417451,144320,0,0,0,4,4,7.4418322062736655,7.504164257074544,7.500829931305421,7.500201690683663,2,1108,0,144319,2,384,4.237550149321999,8.352422488954515,4,4,5,8,16,149,3,28,3.437275985663084,0.8088173327560413,3,4,4,4,4,5,3,28,3.676666666666667,1.4965251464426983,4,4,4,4,4.6633333333332985,28
1770417452,144327,0,0,0,4,4,7.441809511351788,7.504164257074544,7.500829931305421,7.500201690683663,2,1112,0,144327,2,384,4.237523124571295,8.352192408985445,4,4,5,8,16,149,3,28,3.4381701215153697,0.808164326411938,3,4,4,4,4,5,3,28,3.686666666666665,1.4953066672042583,4,4,4,4,4.6633333333332985,28
1770417453,144335,0,0,0,4,4,7.441838124145716,7.495835742925447,7.499163359129676,7.499646558087109,2,1112,0,144334,2,384,4.237470034780448,8.351993704741941,4,4,5,8,16,149,3,28,3.4374331550802157,0.8074787549080659,3,4,4,4,4,5,3,28,3.679999999999999,1.496126548400713,4,4,4,4,4.6633333333332985,28
1770417454,144342,0,0,0,4,4,7.441815476248328,7.495835742925447,7.499163359129676,7.499646558087109,2,1112,0,144342,2,384,4.237456873259349,8.351763266435487,4,4,5,8,16,149,3,28,3.4390330607891952,0.8073264646964947,3,4,4,4,4,5,3,28,3.703333333333333,1.4953625824748236,4,4,4,4,5,28
