timestamp,queries_num,queries_requested,errors_occurred,iter_errors_occurred,average_latency,99_9_latency_percentile,mean_rate,one_minute_rate,five_minute_rate,fifteen_minute_rate,total_connections,connection_timeouts,requests_timeouts,count,min,max,mean,std_dev,median,75th_percentile,95th_percentile,98th_percentile,99th_percentile,99_9th_percentile,d_min,d_max,d_mean,d_std_dev,d_median,d_75th_percentile,d_95th_percentile,d_98th_percentile,d_99th_percentile,d_99_9th_percentile,w_min,w_max,w_mean,w_std_dev,w_median,w_75th_percentile,w_95th_percentile,w_98th_percentile,w_99th_percentile,w_99_9th_percentile
1770421279,57676,0,0,0,11,1,2.490215242401425,2.495835742925454,2.49916669627597,2.4997217883563376,2,1324,0,57676,7,562,11.725258339690654,16.439093268573586,9,10,17,31,64.90333333333547,246.990333333335,8,34,9.55066666666665,1.22872809741638,9,10,10.649999999999864,11,14,31.49899999999934,9,15,9.720000000000008,0.7854870887259597,10,10,10,11,14,15
1770421280,57678,0,0,0,11,1,2.4901940031962626,2.495835742925454,2.49916669627597,2.4997217883563376,2,1324,0,57678,7,562,11.725181178265512,16.438813732299366,9,10,17,31,64.88333333333867,246.9883333333346,8,34,9.55059920106523,1.2280462431965158,9,10,10.549999999999727,11,14,31.492999999999483,9,15,9.713333333333331,0.7830705932858919,10,10,10,11,14,15
1770421281,57681,0,0,0,11,1,2.4902161729694043,2.495835742925454,2.49916669627597,2.4997217883563376,2,1324,0,57681,7,562,11.725056777795084,16.438395627994026,9,10,17,31,64.85333333333983,246.98533333333762,8,34,9.550166112956793,1.2270397852645947,9,10,10.399999999999864,11,14,31.483999999999696,9,15,9.710000000000003,0.7839740969033253,10,10,10,11,14,15
1770421282,57683,0,0,0,11,1,2.4901950335575402,2.495835742925454,2.49916669627597,2.4997217883563376,2,1324,0,57683,7,562,11.724962293916722,16.438118473893955,9,10,17,31,64.83333333333576,246.9833333333372,8,34,9.549435965494341,1.2263884238347915,9,10,10.299999999999727,11,14,31.477999999999838,9,15,9.706666666666662,0.784862356478901,10,10,10,11,14,15
1770421283,57686,0,0,0,11,1,2.4902169064744935,2.495835742925454,2.49916669627597,2.4997217883563376,2,1324,0,57686,7,562,11.724820580383426,16.437702768999493,9,10,17,31,64.80333333333692,246.98033333334024,8,34,9.548344370860908,1.2254131613955248,9,10,10.149999999999864,11,14,31.46899999999937,9,15,9.696666666666678,0.7874361824047008,10,10,10,11,14,15
1770421284,57688,0,0,0,11,1,2.490195693908092,2.5041642570745513,2.5008333241928913,2.5002773448906406,2,1324,0,57688,7,562,11.724726112883065,16.437425649905236,9,10,17,31,64.78333333334012,246.97833333333983,8,34,9.547619047619028,1.2247641701092806,9,10,10.049999999999727,11,14,31.46299999999951,9,15,9.690000000000005,0.789076764623207,10,10,10,11,14,15
1770421285,57691,0,0,0,11,1,2.490217863909315,2.5041642570745513,2.5008333241928913,2.5002773448906406,2,1324,0,57691,7,562,11.72458442391358,16.43700999751397,9,10,17,31,64.75333333333401,246.97533333333558,8,34,9.546534653465326,1.223792453903698,9,10,10,11,14,31.453999999999724,9,15,9.679999999999994,0.7871883839586713,10,10,10,11,14,15
1770421286,57693,0,0,0,11,1,2.4901967564192793,2.5041642570745513,2.5008333241928913,2.5002773448906406,2,1324,0,57693,7,562,11.724489972786966,16.43673291341816,9,10,17,31,64.73333333333721,246.97333333333518,8,34,9.545814106789695,1.223145820795769,9,10,10,11,14,31.447999999999865,9,15,9.676666666666657,0.7879456941600563,10,10,10,11,14,15
1770421287,57696,0,0,0,11,1,2.4902185600595965,2.5041642570745513,2.5008333241928913,2.5002773448906406,2,1324,0,57696,7,562,11.724348308374903,16.436317313519055,9,10,17,31,64.70333333333838,246.9703333333382,8,34,9.544736842105241,1.2221776329092684,9,10,10,11,14,31.438999999999396,9,15,9.67333333333333,0.7886881421114729,10,10,10,11,14,15
1770421288,57698,0,0,0,11,1,2.4901975276704817,2.5041642570745513,2.5008333241928913,2.5002773448906406,2,1324,0,57698,7,562,11.724253873617776,16.436040264414338,9,10,17,31,64.6833333333343,246.9683333333378,8,34,9.544021024967126,1.2215333460589575,9,10,10,11,14,31.432999999999538,9,15,9.66333333333333,0.7865862627315254,10,10,10,11,14,15
